# L=4,N=4,U=100.0000,mu=1.0000,t=1.0000,eta=0.2143,beta=2.0000,M=2000000
# H_0/t              H_1/t                E/t                  N             
-6.927791673660977e-14 -0.0                 -6.927791673660977e-14 4.0                 
-7.016609515630989e-14 -0.0                 -7.016609515630989e-14 4.0                 
-6.88338275267597e-14 -0.0                 -6.88338275267597e-14 4.0                 
-6.750155989720952e-14 -0.0                 -6.750155989720952e-14 4.0                 
-7.149836278586008e-14 -0.0                 -7.149836278586008e-14 4.0                 
-7.505107646466058e-14 -0.0                 -7.505107646466058e-14 4.0                 
-7.549516567451064e-14 -0.0                 -7.549516567451064e-14 4.0                 
-6.261657858885883e-14 -0.0                 -6.261657858885883e-14 4.0                 
-6.128431095930864e-14 -0.0                 -6.128431095930864e-14 4.0                 
-6.039613253960852e-14 -0.0                 -6.039613253960852e-14 4.0                 
-5.062616992290714e-14 -0.0                 -5.062616992290714e-14 4.0                 
-5.5067062021407764e-14 -0.0                 -5.5067062021407764e-14 4.0                 
-5.240252676230739e-14 -0.0                 -5.240252676230739e-14 4.0                 
-4.796163466380676e-14 -0.0                 -4.796163466380676e-14 4.0                 
-5.062616992290714e-14 -0.0                 -5.062616992290714e-14 4.0                 
-5.062616992290714e-14 -0.0                 -5.062616992290714e-14 4.0                 
-4.929390229335695e-14 -0.0                 -4.929390229335695e-14 4.0                 
-5.417888360170764e-14 -0.0                 -5.417888360170764e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-4.263256414560601e-14 -0.0                 -4.263256414560601e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.39648317751562e-14 -0.0                 -4.39648317751562e-14 4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-4.574118861455645e-14 -0.0                 -4.574118861455645e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.218847493575595e-14 -0.0                 -4.218847493575595e-14 4.0                 
-4.1744385725905886e-14 -0.0                 -4.1744385725905886e-14 4.0                 
-4.04121180963557e-14 -0.0                 -4.04121180963557e-14 4.0                 
-3.907985046680551e-14 -0.0                 -3.907985046680551e-14 4.0                 
-4.3076653355456074e-14 -0.0                 -4.3076653355456074e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-4.796163466380676e-14 -0.0                 -4.796163466380676e-14 4.0                 
-4.973799150320701e-14 -0.0                 -4.973799150320701e-14 4.0                 
-3.8191672047105385e-14 -0.0                 -3.8191672047105385e-14 4.0                 
-3.552713678800501e-14 -0.0                 -3.552713678800501e-14 4.0                 
-3.774758283725532e-14 -0.0                 -3.774758283725532e-14 4.0                 
-3.8191672047105385e-14 -0.0                 -3.8191672047105385e-14 4.0                 
-3.4638958368304884e-14 -0.0                 -3.4638958368304884e-14 4.0                 
-3.4638958368304884e-14 -0.0                 -3.4638958368304884e-14 4.0                 
-3.5083047578154947e-14 -0.0                 -3.5083047578154947e-14 4.0                 
-4.085620730620576e-14 -0.0                 -4.085620730620576e-14 4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-4.440892098500626e-14 -0.0                 -4.440892098500626e-14 4.0                 
-4.440892098500626e-14 -0.0                 -4.440892098500626e-14 4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-4.529709940470639e-14 -0.0                 -4.529709940470639e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.3076653355456074e-14 -0.0                 -4.3076653355456074e-14 4.0                 
-4.1744385725905886e-14 -0.0                 -4.1744385725905886e-14 4.0                 
-4.263256414560601e-14 -0.0                 -4.263256414560601e-14 4.0                 
-4.440892098500626e-14 -0.0                 -4.440892098500626e-14 4.0                 
-4.263256414560601e-14 -0.0                 -4.263256414560601e-14 4.0                 
-4.263256414560601e-14 -0.0                 -4.263256414560601e-14 4.0                 
-4.574118861455645e-14 -0.0                 -4.574118861455645e-14 4.0                 
-3.952393967665557e-14 -0.0                 -3.952393967665557e-14 4.0                 
-3.8191672047105385e-14 -0.0                 -3.8191672047105385e-14 4.0                 
-3.9968028886505635e-14 -0.0                 -3.9968028886505635e-14 4.0                 
-3.9968028886505635e-14 -0.0                 -3.9968028886505635e-14 4.0                 
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.0                 
-3.108624468950438e-14 -0.0                 -3.108624468950438e-14 4.0                 
-3.019806626980426e-14 -0.0                 -3.019806626980426e-14 4.0                 
-2.398081733190338e-14 -0.0                 -2.398081733190338e-14 4.0                 
-2.4424906541753444e-14 -0.0                 -2.4424906541753444e-14 4.0                 
-2.6201263381153694e-14 -0.0                 -2.6201263381153694e-14 4.0                 
-2.6645352591003757e-14 -0.0                 -2.6645352591003757e-14 4.0                 
-2.398081733190338e-14 -0.0                 -2.398081733190338e-14 4.0                 
-2.7533531010703882e-14 -0.0                 -2.7533531010703882e-14 4.0                 
-2.6645352591003757e-14 -0.0                 -2.6645352591003757e-14 4.0                 
-2.5757174171303632e-14 -0.0                 -2.5757174171303632e-14 4.0                 
-2.6201263381153694e-14 -0.0                 -2.6201263381153694e-14 4.0                 
-2.531308496145357e-14 -0.0                 -2.531308496145357e-14 4.0                 
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0                 
-3.019806626980426e-14 -0.0                 -3.019806626980426e-14 4.0                 
-3.064215547965432e-14 -0.0                 -3.064215547965432e-14 4.0                 
-3.064215547965432e-14 -0.0                 -3.064215547965432e-14 4.0                 
-2.7977620220553945e-14 -0.0                 -2.7977620220553945e-14 4.0                 
-3.108624468950438e-14 -0.0                 -3.108624468950438e-14 4.0                 
-3.1530333899354446e-14 -0.0                 -3.1530333899354446e-14 4.0                 
-2.886579864025407e-14 -0.0                 -2.886579864025407e-14 4.0                 
-3.863576125695545e-14 -0.0                 -3.863576125695545e-14 4.0                 
-3.952393967665557e-14 -0.0                 -3.952393967665557e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.1744385725905886e-14 -0.0                 -4.1744385725905886e-14 4.0                 
-3.8191672047105385e-14 -0.0                 -3.8191672047105385e-14 4.0                 
-3.6415315207705135e-14 -0.0                 -3.6415315207705135e-14 4.0                 
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.0                 
-3.1530333899354446e-14 -0.0                 -3.1530333899354446e-14 4.0                 
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.0                 
-3.1530333899354446e-14 -0.0                 -3.1530333899354446e-14 4.0                 
-3.241851231905457e-14 -0.0                 -3.241851231905457e-14 4.0                 
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.0                 
-3.2862601528904634e-14 -0.0                 -3.2862601528904634e-14 4.0                 
-3.4638958368304884e-14 -0.0                 -3.4638958368304884e-14 4.0                 
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.0                 
-2.842170943040401e-14 -0.0                 -2.842170943040401e-14 4.0                 
-3.375077994860476e-14 -0.0                 -3.375077994860476e-14 4.0                 
-3.68594044175552e-14 -0.0                 -3.68594044175552e-14 4.0                 
-3.730349362740526e-14 -0.0                 -3.730349362740526e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-4.3520742565306136e-14 -0.0                 -4.3520742565306136e-14 4.0                 
-5.728750807065808e-14 -0.0                 -5.728750807065808e-14 4.0                 
-5.861977570020827e-14 -0.0                 -5.861977570020827e-14 4.0                 
-5.995204332975845e-14 -2.5                 -2.50000000000006    4.0                 
-5.950795411990839e-14 -0.0                 -5.950795411990839e-14 4.0                 
-5.728750807065808e-14 -0.0                 -5.728750807065808e-14 4.0                 
-5.46229728115577e-14 -0.0                 -5.46229728115577e-14 4.0                 
-5.46229728115577e-14 -0.0                 -5.46229728115577e-14 4.0                 
-5.062616992290714e-14 -0.0                 -5.062616992290714e-14 4.0                 
-5.062616992290714e-14 -0.0                 -5.062616992290714e-14 4.0                 
-5.3290705182007514e-14 -0.0                 -5.3290705182007514e-14 4.0                 
-5.3290705182007514e-14 -0.0                 -5.3290705182007514e-14 4.0                 
-4.75175454539567e-14 -0.0                 -4.75175454539567e-14 4.0                 
-4.3076653355456074e-14 -0.0                 -4.3076653355456074e-14 4.0                 
-4.39648317751562e-14 -0.0                 -4.39648317751562e-14 4.0                 
-4.1300296516055823e-14 -0.0                 -4.1300296516055823e-14 4.0                 
-3.863576125695545e-14 -0.0                 -3.863576125695545e-14 4.0                 
-4.085620730620576e-14 -0.0                 -4.085620730620576e-14 4.0                 
-4.1744385725905886e-14 -0.0                 -4.1744385725905886e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-5.1514348342607263e-14 -0.0                 -5.1514348342607263e-14 4.0                 
-4.884981308350689e-14 -2.5                 -2.500000000000049   4.0                 
-4.75175454539567e-14 -0.0                 -4.75175454539567e-14 4.0                 
-4.8405723873656825e-14 -0.0                 -4.8405723873656825e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-5.062616992290714e-14 -0.0                 -5.062616992290714e-14 4.0                 
-5.062616992290714e-14 -0.0                 -5.062616992290714e-14 4.0                 
-4.973799150320701e-14 -0.0                 -4.973799150320701e-14 4.0                 
-5.1514348342607263e-14 -0.0                 -5.1514348342607263e-14 4.0                 
-5.3290705182007514e-14 -0.0                 -5.3290705182007514e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-4.884981308350689e-14 -5.0                 -5.000000000000049   4.0                 
-5.639932965095795e-14 -0.0                 -5.639932965095795e-14 4.0                 
-5.240252676230739e-14 -0.0                 -5.240252676230739e-14 4.0                 
-5.3290705182007514e-14 -0.0                 -5.3290705182007514e-14 4.0                 
-4.973799150320701e-14 -0.0                 -4.973799150320701e-14 4.0                 
-4.973799150320701e-14 -0.0                 -4.973799150320701e-14 4.0                 
-5.10702591327572e-14 -0.0                 -5.10702591327572e-14 4.0                 
-5.46229728115577e-14 -2.5                 -2.5000000000000546  4.0                 
-5.595524044110789e-14 -0.0                 -5.595524044110789e-14 4.0                 
-5.595524044110789e-14 -0.0                 -5.595524044110789e-14 4.0                 
-5.684341886080802e-14 -0.0                 -5.684341886080802e-14 4.0                 
-5.684341886080802e-14 -0.0                 -5.684341886080802e-14 4.0                 
-5.417888360170764e-14 -0.0                 -5.417888360170764e-14 4.0                 
