# L=4,N=4,U=100.0000,mu=0.5000,t=1.0000,eta=0.2080,beta=2.0000,M=2000000
# H_0/t              H_1/t                E/t                  N             
-1.3011813848606835e-13 -0.0                 -1.3011813848606835e-13 4.0                 
-1.3145040611561853e-13 -0.0                 -1.3145040611561853e-13 4.0                 
-1.3367085216486885e-13 -0.0                 -1.3367085216486885e-13 4.0                 
-1.3011813848606835e-13 -0.0                 -1.3011813848606835e-13 4.0                 
-1.3322676295501878e-13 -0.0                 -1.3322676295501878e-13 4.0                 
-1.3145040611561853e-13 -0.0                 -1.3145040611561853e-13 4.0                 
-1.325606291402437e-13 -0.0                 -1.325606291402437e-13 4.0                 
-1.354472090042691e-13 -0.0                 -1.354472090042691e-13 4.0                 
-1.3788969965844444e-13 -0.0                 -1.3788969965844444e-13 4.0                 
-1.383337888682945e-13 -0.0                 -1.383337888682945e-13 4.0                 
-1.389999226830696e-13 -0.0                 -1.389999226830696e-13 4.0                 
-1.389999226830696e-13 -0.0                 -1.389999226830696e-13 4.0                 
-1.383337888682945e-13 -0.0                 -1.383337888682945e-13 4.0                 
-1.3988810110276972e-13 -0.0                 -1.3988810110276972e-13 4.0                 
-1.4144241333724494e-13 -0.0                 -1.4144241333724494e-13 4.0                 
-1.4277468096679513e-13 -0.0                 -1.4277468096679513e-13 4.0                 
-1.4344081478157023e-13 -0.0                 -1.4344081478157023e-13 4.0                 
-1.432187701766452e-13 -0.0                 -1.432187701766452e-13 4.0                 
-1.4344081478157023e-13 -0.0                 -1.4344081478157023e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.4366285938649526e-13 -0.0                 -1.4366285938649526e-13 4.0                 
-1.4432899320127035e-13 -0.0                 -1.4432899320127035e-13 4.0                 
-1.4277468096679513e-13 -0.0                 -1.4277468096679513e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.4233059175694507e-13 -0.0                 -1.4233059175694507e-13 4.0                 
-1.4299672557172016e-13 -0.0                 -1.4299672557172016e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.4033219031261979e-13 -0.0                 -1.4033219031261979e-13 4.0                 
-1.3944401189291966e-13 -0.0                 -1.3944401189291966e-13 4.0                 
-1.41886502547095e-13 -0.0                 -1.41886502547095e-13 4.0                 
-1.438849039914203e-13 -0.0                 -1.438849039914203e-13 4.0                 
-1.4654943925052066e-13 -0.0                 -1.4654943925052066e-13 4.0                 
-1.4810375148499588e-13 -0.0                 -1.4810375148499588e-13 4.0                 
-1.496580637194711e-13 -0.0                 -1.496580637194711e-13 4.0                 
-1.4921397450962104e-13 -0.0                 -1.4921397450962104e-13 4.0                 
-1.4854784069484595e-13 -0.0                 -1.4854784069484595e-13 4.0                 
-1.4765966227514582e-13 -0.0                 -1.4765966227514582e-13 4.0                 
-1.4654943925052066e-13 -0.0                 -1.4654943925052066e-13 4.0                 
-1.5010215292932116e-13 -5.0                 -5.00000000000015    4.0                 
-1.496580637194711e-13 -5.0                 -5.000000000000149   4.0                 
-1.496580637194711e-13 -5.0                 -5.000000000000149   4.0                 
-1.5987211554602254e-13 -0.0                 -1.5987211554602254e-13 4.0                 
-1.6120438317557273e-13 -0.0                 -1.6120438317557273e-13 4.0                 
-1.5720758028692217e-13 -0.0                 -1.5720758028692217e-13 4.0                 
-1.580957587066223e-13 -0.0                 -1.580957587066223e-13 4.0                 
-1.5343282200319663e-13 -0.0                 -1.5343282200319663e-13 4.0                 
-1.545430450278218e-13 -0.0                 -1.545430450278218e-13 4.0                 
-1.5187850976872141e-13 -0.0                 -1.5187850976872141e-13 4.0                 
-1.509903313490213e-13 -0.0                 -1.509903313490213e-13 4.0                 
-1.4832579608992091e-13 -0.0                 -1.4832579608992091e-13 4.0                 
-1.461053500406706e-13 -0.0                 -1.461053500406706e-13 4.0                 
-1.4721557306529576e-13 -0.0                 -1.4721557306529576e-13 4.0                 
-1.4410694859634532e-13 -0.0                 -1.4410694859634532e-13 4.0                 
-1.4832579608992091e-13 -0.0                 -1.4832579608992091e-13 4.0                 
-1.4854784069484595e-13 -0.0                 -1.4854784069484595e-13 4.0                 
-1.3633538742396922e-13 -0.0                 -1.3633538742396922e-13 4.0                 
-1.3922196728799463e-13 -0.0                 -1.3922196728799463e-13 4.0                 
-1.3788969965844444e-13 -0.0                 -1.3788969965844444e-13 4.0                 
-1.3811174426336947e-13 -0.0                 -1.3811174426336947e-13 4.0                 
-1.3922196728799463e-13 -0.0                 -1.3922196728799463e-13 4.0                 
-1.389999226830696e-13 -0.0                 -1.389999226830696e-13 4.0                 
-1.4277468096679513e-13 -0.0                 -1.4277468096679513e-13 4.0                 
-1.425526363618701e-13 -0.0                 -1.425526363618701e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.4521717162097048e-13 -0.0                 -1.4521717162097048e-13 4.0                 
-1.432187701766452e-13 -0.0                 -1.432187701766452e-13 4.0                 
-1.4099832412739488e-13 -0.0                 -1.4099832412739488e-13 4.0                 
-1.438849039914203e-13 -0.0                 -1.438849039914203e-13 4.0                 
-1.438849039914203e-13 -0.0                 -1.438849039914203e-13 4.0                 
-1.41886502547095e-13 -0.0                 -1.41886502547095e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.425526363618701e-13 -0.0                 -1.425526363618701e-13 4.0                 
-1.4299672557172016e-13 -0.0                 -1.4299672557172016e-13 4.0                 
-1.4299672557172016e-13 -0.0                 -1.4299672557172016e-13 4.0                 
-1.425526363618701e-13 -0.0                 -1.425526363618701e-13 4.0                 
-1.4277468096679513e-13 -0.0                 -1.4277468096679513e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.4099832412739488e-13 -0.0                 -1.4099832412739488e-13 4.0                 
-1.4566126083082054e-13 -0.0                 -1.4566126083082054e-13 4.0                 
-1.4455103780619538e-13 -0.0                 -1.4455103780619538e-13 4.0                 
-1.4099832412739488e-13 -0.0                 -1.4099832412739488e-13 4.0                 
-1.3677947663381929e-13 -0.0                 -1.3677947663381929e-13 4.0                 
-1.3433698597964394e-13 -0.0                 -1.3433698597964394e-13 4.0                 
-1.3322676295501878e-13 -0.0                 -1.3322676295501878e-13 4.0                 
-1.3300471835009375e-13 -0.0                 -1.3300471835009375e-13 4.0                 
-1.3322676295501878e-13 -0.0                 -1.3322676295501878e-13 4.0                 
-1.325606291402437e-13 -0.0                 -1.325606291402437e-13 4.0                 
-1.3455903058456897e-13 -0.0                 -1.3455903058456897e-13 4.0                 
-1.3589129821411916e-13 -0.0                 -1.3589129821411916e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.438849039914203e-13 -0.0                 -1.438849039914203e-13 4.0                 
-1.4277468096679513e-13 -5.0                 -5.000000000000143   4.0                 
-1.4299672557172016e-13 -5.0                 -5.000000000000143   4.0                 
-1.4455103780619538e-13 -0.0                 -1.4455103780619538e-13 4.0                 
-1.4033219031261979e-13 -0.0                 -1.4033219031261979e-13 4.0                 
-1.396660564978447e-13 -0.0                 -1.396660564978447e-13 4.0                 
-1.396660564978447e-13 -0.0                 -1.396660564978447e-13 4.0                 
-1.3811174426336947e-13 -0.0                 -1.3811174426336947e-13 4.0                 
-1.3522516439934407e-13 -0.0                 -1.3522516439934407e-13 4.0                 
-1.2922996006636822e-13 -0.0                 -1.2922996006636822e-13 4.0                 
-1.3011813848606835e-13 -0.0                 -1.3011813848606835e-13 4.0                 
-1.2678746941219288e-13 -0.0                 -1.2678746941219288e-13 4.0                 
-1.2656542480726785e-13 -0.0                 -1.2656542480726785e-13 4.0                 
-1.2745360322696797e-13 -0.0                 -1.2745360322696797e-13 4.0                 
-1.2811973704174306e-13 -0.0                 -1.2811973704174306e-13 4.0                 
-1.2878587085651816e-13 -0.0                 -1.2878587085651816e-13 4.0                 
-1.2678746941219288e-13 -0.0                 -1.2678746941219288e-13 4.0                 
-1.2323475573339238e-13 -0.0                 -1.2323475573339238e-13 4.0                 
-1.2390088954816747e-13 -0.0                 -1.2390088954816747e-13 4.0                 
-1.234568003383174e-13 -0.0                 -1.234568003383174e-13 4.0                 
-1.2434497875801753e-13 -0.0                 -1.2434497875801753e-13 4.0                 
-1.2434497875801753e-13 -0.0                 -1.2434497875801753e-13 4.0                 
-1.2501111257279263e-13 -0.0                 -1.2501111257279263e-13 4.0                 
-1.2922996006636822e-13 -0.0                 -1.2922996006636822e-13 4.0                 
-1.3078427230084344e-13 -0.0                 -1.3078427230084344e-13 4.0                 
-1.3278267374516872e-13 -0.0                 -1.3278267374516872e-13 4.0                 
-1.3433698597964394e-13 -0.0                 -1.3433698597964394e-13 4.0                 
-1.3566925360919413e-13 -0.0                 -1.3566925360919413e-13 4.0                 
-1.3633538742396922e-13 -0.0                 -1.3633538742396922e-13 4.0                 
-1.3677947663381929e-13 -0.0                 -1.3677947663381929e-13 4.0                 
-1.354472090042691e-13 -0.0                 -1.354472090042691e-13 4.0                 
-1.4077627952246985e-13 -0.0                 -1.4077627952246985e-13 4.0                 
-1.3433698597964394e-13 -0.0                 -1.3433698597964394e-13 4.0                 
-1.4011014570769476e-13 -0.0                 -1.4011014570769476e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.41886502547095e-13 -0.0                 -1.41886502547095e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.425526363618701e-13 -0.0                 -1.425526363618701e-13 4.0                 
-1.4277468096679513e-13 -0.0                 -1.4277468096679513e-13 4.0                 
-1.4144241333724494e-13 -0.0                 -1.4144241333724494e-13 4.0                 
-1.4077627952246985e-13 -0.0                 -1.4077627952246985e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.4299672557172016e-13 -0.0                 -1.4299672557172016e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.4366285938649526e-13 -0.0                 -1.4366285938649526e-13 4.0                 
-1.4033219031261979e-13 -0.0                 -1.4033219031261979e-13 4.0                 
-1.4077627952246985e-13 -0.0                 -1.4077627952246985e-13 4.0                 
-1.4077627952246985e-13 -0.0                 -1.4077627952246985e-13 4.0                 
-1.396660564978447e-13 -0.0                 -1.396660564978447e-13 4.0                 
-1.3722356584366935e-13 -0.0                 -1.3722356584366935e-13 4.0                 
-1.3944401189291966e-13 -0.0                 -1.3944401189291966e-13 4.0                 
-1.3722356584366935e-13 -0.0                 -1.3722356584366935e-13 4.0                 
-1.3944401189291966e-13 -0.0                 -1.3944401189291966e-13 4.0                 
-1.3988810110276972e-13 -0.0                 -1.3988810110276972e-13 4.0                 
-1.438849039914203e-13 -0.0                 -1.438849039914203e-13 4.0                 
-1.4410694859634532e-13 -0.0                 -1.4410694859634532e-13 4.0                 
-1.4521717162097048e-13 -0.0                 -1.4521717162097048e-13 4.0                 
-1.438849039914203e-13 -0.0                 -1.438849039914203e-13 4.0                 
-1.3988810110276972e-13 -0.0                 -1.3988810110276972e-13 4.0                 
-1.3877787807814457e-13 -0.0                 -1.3877787807814457e-13 4.0                 
-1.3988810110276972e-13 -0.0                 -1.3988810110276972e-13 4.0                 
-1.3988810110276972e-13 -0.0                 -1.3988810110276972e-13 4.0                 
-1.3589129821411916e-13 -0.0                 -1.3589129821411916e-13 4.0                 
-1.4410694859634532e-13 -0.0                 -1.4410694859634532e-13 4.0                 
-1.4477308241112041e-13 -0.0                 -1.4477308241112041e-13 4.0                 
-1.4455103780619538e-13 -0.0                 -1.4455103780619538e-13 4.0                 
-1.4521717162097048e-13 -0.0                 -1.4521717162097048e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.4099832412739488e-13 -0.0                 -1.4099832412739488e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.4344081478157023e-13 -0.0                 -1.4344081478157023e-13 4.0                 
-1.4566126083082054e-13 -0.0                 -1.4566126083082054e-13 4.0                 
-1.474376176702208e-13 -0.0                 -1.474376176702208e-13 4.0                 
-1.503241975342462e-13 -0.0                 -1.503241975342462e-13 4.0                 
-1.4921397450962104e-13 -0.0                 -1.4921397450962104e-13 4.0                 
-1.5232259897857148e-13 -0.0                 -1.5232259897857148e-13 4.0                 
-1.5409895581797173e-13 -0.0                 -1.5409895581797173e-13 4.0                 
-1.5543122344752192e-13 -0.0                 -1.5543122344752192e-13 4.0                 
-1.567634910770721e-13 -0.0                 -1.567634910770721e-13 4.0                 
-1.5565326805244695e-13 -0.0                 -1.5565326805244695e-13 4.0                 
-1.5654144647214707e-13 -0.0                 -1.5654144647214707e-13 4.0                 
-1.6120438317557273e-13 -0.0                 -1.6120438317557273e-13 4.0                 
-1.638689184346731e-13 -0.0                 -1.638689184346731e-13 4.0                 
-1.6120438317557273e-13 -0.0                 -1.6120438317557273e-13 4.0                 
-1.6009416015094757e-13 -0.0                 -1.6009416015094757e-13 4.0                 
-1.5498713423767185e-13 -0.0                 -1.5498713423767185e-13 4.0                 
-1.5587531265737198e-13 -0.0                 -1.5587531265737198e-13 4.0                 
-1.532107773982716e-13 -0.0                 -1.532107773982716e-13 4.0                 
-1.5298873279334657e-13 -0.0                 -1.5298873279334657e-13 4.0                 
-1.509903313490213e-13 -0.0                 -1.509903313490213e-13 4.0                 
-1.4299672557172016e-13 -0.0                 -1.4299672557172016e-13 4.0                 
-1.474376176702208e-13 -0.0                 -1.474376176702208e-13 4.0                 
-1.4765966227514582e-13 -0.0                 -1.4765966227514582e-13 4.0                 
-1.4788170688007085e-13 -0.0                 -1.4788170688007085e-13 4.0                 
-1.4277468096679513e-13 -0.0                 -1.4277468096679513e-13 4.0                 
-1.4033219031261979e-13 -0.0                 -1.4033219031261979e-13 4.0                 
-1.3811174426336947e-13 -0.0                 -1.3811174426336947e-13 4.0                 
-1.3455903058456897e-13 -0.0                 -1.3455903058456897e-13 4.0                 
-1.34781075189494e-13 -0.0                 -1.34781075189494e-13 4.0                 
-1.3500311979441904e-13 -0.0                 -1.3500311979441904e-13 4.0                 
-1.461053500406706e-13 -0.0                 -1.461053500406706e-13 4.0                 
-1.5054624213917123e-13 -0.0                 -1.5054624213917123e-13 4.0                 
-1.509903313490213e-13 -0.0                 -1.509903313490213e-13 4.0                 
99.99999999999984    -5.0                 94.99999999999984    4.0                 
-1.525446435834965e-13 -0.0                 -1.525446435834965e-13 4.0                 
-1.538769112130467e-13 -0.0                 -1.538769112130467e-13 4.0                 
-1.5365486660812167e-13 -0.0                 -1.5365486660812167e-13 4.0                 
-1.5565326805244695e-13 -0.0                 -1.5565326805244695e-13 4.0                 
-1.56097357262297e-13 -0.0                 -1.56097357262297e-13 4.0                 
-1.5631940186722204e-13 -0.0                 -1.5631940186722204e-13 4.0                 
-1.5543122344752192e-13 -5.0                 -5.000000000000155   4.0                 
-1.5276668818842154e-13 -0.0                 -1.5276668818842154e-13 4.0                 
-1.509903313490213e-13 -0.0                 -1.509903313490213e-13 4.0                 
-1.5054624213917123e-13 -0.0                 -1.5054624213917123e-13 4.0                 
-1.4921397450962104e-13 -0.0                 -1.4921397450962104e-13 4.0                 
-1.4233059175694507e-13 -0.0                 -1.4233059175694507e-13 4.0                 
-1.4210854715202004e-13 -0.0                 -1.4210854715202004e-13 4.0                 
-1.41886502547095e-13 -0.0                 -1.41886502547095e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.4166445794216997e-13 -0.0                 -1.4166445794216997e-13 4.0                 
-1.5631940186722204e-13 -0.0                 -1.5631940186722204e-13 4.0                 
-1.5498713423767185e-13 -0.0                 -1.5498713423767185e-13 4.0                 
-1.574296248918472e-13 -0.0                 -1.574296248918472e-13 4.0                 
-1.603162047558726e-13 -0.0                 -1.603162047558726e-13 4.0                 
-1.5920598173124745e-13 -0.0                 -1.5920598173124745e-13 4.0                 
-1.5898393712632242e-13 -0.0                 -1.5898393712632242e-13 4.0                 
-1.5853984791647235e-13 -0.0                 -1.5853984791647235e-13 4.0                 
-1.6009416015094757e-13 -0.0                 -1.6009416015094757e-13 4.0                 
-1.6076029396572267e-13 -0.0                 -1.6076029396572267e-13 4.0                 
-1.616484723854228e-13 -0.0                 -1.616484723854228e-13 4.0                 
-1.6298074001497298e-13 -0.0                 -1.6298074001497298e-13 4.0                 
-1.6253665080512292e-13 -0.0                 -1.6253665080512292e-13 4.0                 
-1.652011860642233e-13 -0.0                 -1.652011860642233e-13 4.0                 
-1.638689184346731e-13 -5.0                 -5.000000000000163   4.0                 
-1.6608936448392342e-13 -0.0                 -1.6608936448392342e-13 4.0                 
-1.6719958750854857e-13 -0.0                 -1.6719958750854857e-13 4.0                 
-1.6986412276764895e-13 -0.0                 -1.6986412276764895e-13 4.0                 
-1.674216321134736e-13 -0.0                 -1.674216321134736e-13 4.0                 
